query_id,threshold,router_score,router_assignment,assignment_kind,cheap_model,strong_model,cheap_quality,strong_quality,cheap_input_tokens,cheap_output_tokens,strong_input_tokens,strong_output_tokens,selected_model,selected_quality,selected_realized_cost
gsm8k-0639,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-0640,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0641,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,0.0,,,,,,,
gsm8k-0642,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0643,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0644,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0645,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0646,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0647,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0648,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0649,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,0.0,,,,,,,
gsm8k-0650,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0651,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0652,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-0653,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0654,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0655,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0656,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0657,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0658,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0659,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0660,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0661,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0662,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0663,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0664,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0665,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0666,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0667,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0668,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0669,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0670,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0671,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0672,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0673,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0674,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-0675,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,0.0,,,,,,,
gsm8k-0676,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0677,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0678,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0679,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0680,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0681,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0682,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0683,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0684,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0685,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0686,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0687,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0688,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0689,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,0.0,,,,,,,
gsm8k-0690,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0691,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0692,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0693,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0694,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0695,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0696,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0697,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0698,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-0699,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0700,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0701,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0702,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0703,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0704,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0705,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-0706,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0707,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0708,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0709,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-0710,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-0711,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0712,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0713,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-0714,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0715,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0716,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0717,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-0718,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0719,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0720,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0721,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0722,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0723,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0724,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0725,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0726,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0727,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0728,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0729,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0730,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-0731,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0732,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0733,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0734,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0735,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0736,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0737,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0738,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0739,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0740,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0741,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0742,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0743,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0744,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0745,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0746,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0747,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0748,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0749,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-0750,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-0751,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0752,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,0.0,,,,,,,
gsm8k-0753,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,0.0,,,,,,,
gsm8k-0754,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,0.0,,,,,,,
gsm8k-0755,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0756,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0757,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0758,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0759,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0760,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-0761,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0762,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0763,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0764,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0765,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0766,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0767,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0768,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,0.0,,,,,,,
gsm8k-0769,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0770,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0771,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0772,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0773,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0774,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0775,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0776,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0777,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0778,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0779,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0780,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0781,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0782,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,0.0,,,,,,,
gsm8k-0783,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0784,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0785,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0786,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0787,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0788,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0789,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0790,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0791,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0792,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-0793,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0794,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0795,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0796,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,0.0,,,,,,,
gsm8k-0797,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0798,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0799,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0800,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0801,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0802,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0803,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0804,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0805,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0806,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0807,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0808,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0809,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0810,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0811,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0812,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0813,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0814,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,0.0,,,,,,,
gsm8k-0815,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0816,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0817,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0818,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0819,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0820,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0821,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0822,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0823,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,0.0,,,,,,,
gsm8k-0824,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0825,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0826,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0827,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,0.0,,,,,,,
gsm8k-0828,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0829,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0830,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0831,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,0.0,,,,,,,
gsm8k-0832,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,0.0,,,,,,,
gsm8k-0833,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0834,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0835,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,0.0,,,,,,,
gsm8k-0836,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0837,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0838,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0839,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0840,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0841,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0842,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0843,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0844,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0845,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-0846,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-0847,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,0.0,,,,,,,
gsm8k-0848,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
