variant,query_id,benchmark,assigned_tier,oracle_tier,correct,cost_usd,latency_s,regret_usd
random_matched_rate,gsm8k/227,gsm8k,1,2,1,0.0005970999999999999,25.09,0.0005015999999999999
random_matched_rate,gsm8k/313,gsm8k,2,2,1,0.00029535,19.77,0.0
random_matched_rate,gsm8k/33,gsm8k,2,2,1,6.495e-05,4.72,0.0
random_matched_rate,gsm8k/350,gsm8k,1,2,1,0.00028281000000000004,13.63,0.00020821000000000001
random_matched_rate,gsm8k/453,gsm8k,1,2,1,0.00041181,18.58,0.00034460999999999997
random_matched_rate,gsm8k/468,gsm8k,1,2,1,0.00032616,13.1,0.00022820999999999996
random_matched_rate,gsm8k/474,gsm8k,1,2,1,0.00025693,10.36,0.00021208
random_matched_rate,gsm8k/488,gsm8k,2,2,1,4.2850000000000005e-05,2.41,0.0
random_matched_rate,gsm8k/519,gsm8k,1,2,1,0.00025149,9.51,0.00019024
random_matched_rate,gsm8k/552,gsm8k,1,2,0,0.00411453,171.65,0.00402693
random_matched_rate,gsm8k/553,gsm8k,1,2,1,0.00024620999999999996,10.06,0.00020270999999999996
random_matched_rate,gsm8k/562,gsm8k,1,2,1,0.00187807,92.36,0.0017741699999999998
random_matched_rate,gsm8k/581,gsm8k,1,2,1,0.00025588,11.8,0.00020633
random_matched_rate,gsm8k/610,gsm8k,2,2,1,7.6e-05,4.21,0.0
random_matched_rate,gsm8k/682,gsm8k,1,2,1,0.0003198,14.55,0.00025195
random_matched_rate,gsm8k/700,gsm8k,2,2,1,9.94e-05,6.02,0.0
random_matched_rate,gsm8k/735,gsm8k,1,2,1,0.00039133,18.71,0.00032383
random_matched_rate,gsm8k/771,gsm8k,1,2,1,0.00023192,8.81,0.00017816999999999998
random_matched_rate,gsm8k/796,gsm8k,1,2,1,0.00134876,62.89,0.00119581
random_matched_rate,gsm8k/829,gsm8k,1,2,1,0.00050606,20.3,0.00040406000000000003
random_matched_rate,mmlu/college_biology/14,mmlu,1,2,1,0.00068249,32.07,0.00058509
random_matched_rate,mmlu/college_biology/32,mmlu,1,2,1,0.00036722,16.89,0.00029302
random_matched_rate,mmlu/college_chemistry/12,mmlu,2,3,0,0.00047559999999999996,26.55,0.00016559999999999996
random_matched_rate,mmlu/college_chemistry/21,mmlu,1,2,1,0.00101287,43.16,0.0009597699999999999
random_matched_rate,mmlu/college_chemistry/27,mmlu,1,2,1,0.00057479,23.48,0.0004973400000000001
random_matched_rate,mmlu/college_chemistry/5,mmlu,1,3,1,0.004117249999999999,199.09,0.0037872499999999994
random_matched_rate,mmlu/college_chemistry/87,mmlu,1,2,1,0.00023165000000000002,10.17,0.00018765000000000003
random_matched_rate,mmlu/global_facts/75,mmlu,2,2,0,7.065e-05,3.84,0.0
random_matched_rate,mmlu/high_school_computer_science/13,mmlu,2,2,1,3.445e-05,1.88,0.0
random_matched_rate,mmlu/high_school_computer_science/23,mmlu,2,2,1,4.055e-05,2.71,0.0
random_matched_rate,mmlu/high_school_us_history/23,mmlu,1,2,1,0.00049674,21.72,0.00044808999999999995
random_matched_rate,mmlu/high_school_us_history/69,mmlu,2,2,1,5.915e-05,2.51,0.0
random_matched_rate,mmlu/human_aging/10,mmlu,1,2,1,0.00033334,15.58,0.00026944
random_matched_rate,mmlu/human_aging/103,mmlu,1,2,0,0.00100279,53.73,0.00095559
random_matched_rate,mmlu/human_aging/80,mmlu,2,2,0,2.275e-05,1.09,0.0
random_matched_rate,mmlu/human_aging/82,mmlu,1,2,0,0.00020646,9.58,0.00016465999999999999
random_matched_rate,mmlu/machine_learning/82,mmlu,2,2,1,2.115e-05,1.06,0.0
random_matched_rate,mmlu/machine_learning/90,mmlu,1,2,1,0.00411317,194.44,0.004079070000000001
random_matched_rate,mmlu/philosophy/143,mmlu,1,3,0,0.0007978400000000001,45.97,0.0005328400000000001
random_matched_rate,mmlu/philosophy/202,mmlu,1,2,1,0.00060122,29.14,0.00056107
random_matched_rate,mmlu/philosophy/82,mmlu,1,2,1,0.00411164,194.63,0.00409089
random_matched_rate,mmlu/prehistory/196,mmlu,2,3,0,5.785000000000001e-05,3.26,-0.00030465
random_matched_rate,mmlu/prehistory/298,mmlu,2,2,1,5.6000000000000006e-05,2.56,0.0
random_matched_rate,mmlu/world_religions/74,mmlu,2,3,0,7.81e-05,3.96,-0.0001469
random_matched_rate,mmlu/world_religions/79,mmlu,2,2,1,1.76e-05,0.84,0.0
static_mixture_matched_rate,HumanEval/10,humaneval,1,1,1,0.0002773,14.22,0.0
static_mixture_matched_rate,HumanEval/102,humaneval,1,2,1,0.00148371,81.41,0.00136711
static_mixture_matched_rate,HumanEval/113,humaneval,1,2,1,0.00139517,71.69,0.00116417
static_mixture_matched_rate,HumanEval/120,humaneval,1,2,0,0.00128999,48.39,0.00116659
static_mixture_matched_rate,HumanEval/127,humaneval,2,1,0,0.00014420000000000004,6.98,-0.00023714999999999994
static_mixture_matched_rate,HumanEval/130,humaneval,2,2,1,0.00024065,14.62,0.0
static_mixture_matched_rate,HumanEval/136,humaneval,1,2,1,0.00161769,70.39,0.00152004
static_mixture_matched_rate,HumanEval/138,humaneval,1,2,1,0.00032438,15.51,0.00019517999999999998
static_mixture_matched_rate,HumanEval/146,humaneval,1,2,1,0.00175331,86.54,0.00159681
static_mixture_matched_rate,HumanEval/147,humaneval,1,2,1,0.00066654,27.76,0.00048353999999999997
static_mixture_matched_rate,HumanEval/151,humaneval,1,2,1,0.00155293,91.4,0.00139953
static_mixture_matched_rate,HumanEval/153,humaneval,2,2,1,0.00010935,3.47,0.0
static_mixture_matched_rate,HumanEval/154,humaneval,2,2,1,0.0002525,9.11,0.0
static_mixture_matched_rate,HumanEval/155,humaneval,2,2,1,7.595000000000002e-05,3.55,0.0
static_mixture_matched_rate,HumanEval/157,humaneval,1,2,1,0.00077475,44.94,0.0006662
static_mixture_matched_rate,HumanEval/160,humaneval,1,2,0,0.00413918,190.3,0.00400863
static_mixture_matched_rate,HumanEval/162,humaneval,1,2,1,0.00013609,6.2,8.634e-05
static_mixture_matched_rate,HumanEval/19,humaneval,1,2,1,0.00019156999999999998,7.21,9.116999999999998e-05
static_mixture_matched_rate,HumanEval/2,humaneval,1,2,1,0.0001015,3.69,5.0749999999999994e-05
static_mixture_matched_rate,HumanEval/22,humaneval,1,2,1,0.00017886,7.19,0.00011321
static_mixture_matched_rate,HumanEval/23,humaneval,2,2,1,2.83e-05,1.52,0.0
static_mixture_matched_rate,HumanEval/28,humaneval,2,2,1,2.86e-05,1.67,0.0
static_mixture_matched_rate,HumanEval/32,humaneval,1,2,0,0.00040502,15.12,8.646999999999995e-05
static_mixture_matched_rate,HumanEval/34,humaneval,1,2,1,0.00018997,6.93,0.00014417
static_mixture_matched_rate,HumanEval/39,humaneval,1,2,1,0.00026456,10.63,0.00012780999999999998
static_mixture_matched_rate,HumanEval/48,humaneval,1,2,1,9.088e-05,3.39,4.598e-05
static_mixture_matched_rate,HumanEval/49,humaneval,1,1,1,0.00016028,4.99,0.0
static_mixture_matched_rate,HumanEval/53,humaneval,1,2,1,9.831e-05,3.36,6.570999999999999e-05
static_mixture_matched_rate,HumanEval/56,humaneval,1,2,1,0.0001757,6.16,0.0001015
static_mixture_matched_rate,HumanEval/59,humaneval,1,2,1,0.00021528,8.39,0.00014338000000000003
static_mixture_matched_rate,HumanEval/63,humaneval,1,2,1,0.00024781,8.54,0.00016431
static_mixture_matched_rate,HumanEval/66,humaneval,1,2,1,0.00096395,37.8,0.00086045
static_mixture_matched_rate,HumanEval/67,humaneval,1,2,0,0.00414122,199.25,0.00404677
static_mixture_matched_rate,HumanEval/68,humaneval,1,2,1,0.00128516,45.67,0.00114361
static_mixture_matched_rate,HumanEval/74,humaneval,1,2,1,0.00026995999999999997,9.13,0.00018595999999999996
static_mixture_matched_rate,HumanEval/75,humaneval,1,2,0,0.00411674,175.63,0.0038705399999999996
static_mixture_matched_rate,HumanEval/77,humaneval,1,2,0,0.00412218,202.22,0.00400093
static_mixture_matched_rate,HumanEval/80,humaneval,1,2,1,0.00075037,33.67,0.00068212
static_mixture_matched_rate,HumanEval/83,humaneval,1,2,0,0.00411011,181.54,0.00395651
static_mixture_matched_rate,HumanEval/85,humaneval,2,2,1,6.61e-05,4.56,0.0
static_mixture_matched_rate,HumanEval/89,humaneval,1,2,0,0.00412201,171.01,0.00397416
static_mixture_matched_rate,gsm8k/1026,gsm8k,2,2,1,7.870000000000002e-05,4.91,0.0
static_mixture_matched_rate,gsm8k/1054,gsm8k,1,2,1,0.00041765,18.9,0.00035059999999999996
static_mixture_matched_rate,gsm8k/1108,gsm8k,2,2,1,3.8100000000000005e-05,1.97,0.0
static_mixture_matched_rate,gsm8k/1115,gsm8k,1,2,1,0.00070902,34.37,0.00063422
static_mixture_matched_rate,gsm8k/1170,gsm8k,1,2,1,0.00032486,14.66,0.00021595999999999999
static_mixture_matched_rate,gsm8k/227,gsm8k,2,2,1,9.550000000000002e-05,4.85,0.0
static_mixture_matched_rate,gsm8k/313,gsm8k,1,2,1,0.0013477600000000001,60.94,0.0010524100000000002
static_mixture_matched_rate,gsm8k/33,gsm8k,1,2,1,0.00032106999999999996,14.8,0.00025612
static_mixture_matched_rate,gsm8k/350,gsm8k,1,2,1,0.00028281000000000004,13.63,0.00020821000000000001
static_mixture_matched_rate,gsm8k/453,gsm8k,2,2,1,6.72e-05,3.29,0.0
static_mixture_matched_rate,gsm8k/468,gsm8k,1,2,1,0.00032616,13.1,0.00022820999999999996
static_mixture_matched_rate,gsm8k/474,gsm8k,1,2,1,0.00025693,10.36,0.00021208
static_mixture_matched_rate,gsm8k/488,gsm8k,1,2,1,0.00026319,11.89,0.00022034
static_mixture_matched_rate,gsm8k/519,gsm8k,1,2,1,0.00025149,9.51,0.00019024
static_mixture_matched_rate,gsm8k/552,gsm8k,1,2,0,0.00411453,171.65,0.00402693
static_mixture_matched_rate,gsm8k/553,gsm8k,1,2,1,0.00024620999999999996,10.06,0.00020270999999999996
static_mixture_matched_rate,gsm8k/562,gsm8k,1,2,1,0.00187807,92.36,0.0017741699999999998
static_mixture_matched_rate,gsm8k/581,gsm8k,1,2,1,0.00025588,11.8,0.00020633
static_mixture_matched_rate,gsm8k/610,gsm8k,2,2,1,7.6e-05,4.21,0.0
static_mixture_matched_rate,gsm8k/682,gsm8k,1,2,1,0.0003198,14.55,0.00025195
static_mixture_matched_rate,gsm8k/700,gsm8k,1,2,1,0.00036474,15.59,0.00026534
static_mixture_matched_rate,gsm8k/735,gsm8k,1,2,1,0.00039133,18.71,0.00032383
static_mixture_matched_rate,gsm8k/771,gsm8k,1,2,1,0.00023192,8.81,0.00017816999999999998
static_mixture_matched_rate,gsm8k/796,gsm8k,1,2,1,0.00134876,62.89,0.00119581
static_mixture_matched_rate,gsm8k/829,gsm8k,1,2,1,0.00050606,20.3,0.00040406000000000003
static_mixture_matched_rate,mmlu/college_biology/14,mmlu,2,2,1,9.740000000000001e-05,4.69,0.0
static_mixture_matched_rate,mmlu/college_biology/32,mmlu,1,2,1,0.00036722,16.89,0.00029302
static_mixture_matched_rate,mmlu/college_chemistry/12,mmlu,2,3,0,0.00047559999999999996,26.55,0.00016559999999999996
static_mixture_matched_rate,mmlu/college_chemistry/21,mmlu,1,2,1,0.00101287,43.16,0.0009597699999999999
static_mixture_matched_rate,mmlu/college_chemistry/27,mmlu,2,2,1,7.745e-05,4.18,0.0
static_mixture_matched_rate,mmlu/college_chemistry/5,mmlu,1,3,1,0.004117249999999999,199.09,0.0037872499999999994
static_mixture_matched_rate,mmlu/college_chemistry/87,mmlu,1,2,1,0.00023165000000000002,10.17,0.00018765000000000003
static_mixture_matched_rate,mmlu/global_facts/75,mmlu,1,2,0,0.0041140199999999995,200.61,0.004043369999999999
static_mixture_matched_rate,mmlu/high_school_computer_science/13,mmlu,2,2,1,3.445e-05,1.88,0.0
static_mixture_matched_rate,mmlu/high_school_computer_science/23,mmlu,1,2,1,0.00015385000000000003,7.79,0.00011330000000000002
static_mixture_matched_rate,mmlu/high_school_us_history/23,mmlu,1,2,1,0.00049674,21.72,0.00044808999999999995
static_mixture_matched_rate,mmlu/high_school_us_history/69,mmlu,1,2,1,0.00020957000000000001,7.44,0.00015042
static_mixture_matched_rate,mmlu/human_aging/10,mmlu,2,2,1,6.39e-05,3.53,0.0
static_mixture_matched_rate,mmlu/human_aging/103,mmlu,1,2,0,0.00100279,53.73,0.00095559
static_mixture_matched_rate,mmlu/human_aging/80,mmlu,1,2,0,0.00015459,6.65,0.00013183999999999998
static_mixture_matched_rate,mmlu/human_aging/82,mmlu,1,2,0,0.00020646,9.58,0.00016465999999999999
static_mixture_matched_rate,mmlu/machine_learning/82,mmlu,1,2,1,0.00015325,6.37,0.0001321
static_mixture_matched_rate,mmlu/machine_learning/90,mmlu,1,2,1,0.00411317,194.44,0.004079070000000001
static_mixture_matched_rate,mmlu/philosophy/143,mmlu,2,3,0,6.050000000000001e-05,3.5,-0.00020449999999999998
static_mixture_matched_rate,mmlu/philosophy/202,mmlu,1,2,1,0.00060122,29.14,0.00056107
static_mixture_matched_rate,mmlu/philosophy/82,mmlu,1,2,1,0.00411164,194.63,0.00409089
static_mixture_matched_rate,mmlu/prehistory/196,mmlu,1,3,0,0.00411963,181.17,0.00375713
static_mixture_matched_rate,mmlu/prehistory/298,mmlu,2,2,1,5.6000000000000006e-05,2.56,0.0
static_mixture_matched_rate,mmlu/world_religions/74,mmlu,1,3,1,0.004109939999999999,193.39,0.0038849399999999995
static_mixture_matched_rate,mmlu/world_religions/79,mmlu,1,2,1,0.00411181,179.73,0.004094209999999999
always_cheap,HumanEval/10,humaneval,2,1,0,0.00019395000000000003,11.05,-8.334999999999999e-05
always_cheap,HumanEval/102,humaneval,2,2,1,0.00011660000000000002,6.53,0.0
always_cheap,HumanEval/113,humaneval,2,2,1,0.00023099999999999998,13.17,0.0
always_cheap,HumanEval/120,humaneval,2,2,1,0.00012340000000000002,5.56,0.0
always_cheap,HumanEval/127,humaneval,2,1,0,0.00014420000000000004,6.98,-0.00023714999999999994
always_cheap,HumanEval/130,humaneval,2,2,1,0.00024065,14.62,0.0
always_cheap,HumanEval/136,humaneval,2,2,1,9.765e-05,4.61,0.0
always_cheap,HumanEval/138,humaneval,2,2,1,0.0001292,8.64,0.0
always_cheap,HumanEval/146,humaneval,2,2,1,0.0001565,7.9,0.0
always_cheap,HumanEval/147,humaneval,2,2,1,0.000183,11.61,0.0
always_cheap,HumanEval/151,humaneval,2,2,1,0.00015340000000000002,6.47,0.0
always_cheap,HumanEval/153,humaneval,2,2,1,0.00010935,3.47,0.0
always_cheap,HumanEval/154,humaneval,2,2,1,0.0002525,9.11,0.0
always_cheap,HumanEval/155,humaneval,2,2,1,7.595000000000002e-05,3.55,0.0
always_cheap,HumanEval/157,humaneval,2,2,1,0.00010855,5.43,0.0
always_cheap,HumanEval/160,humaneval,2,2,1,0.00013055,5.99,0.0
always_cheap,HumanEval/162,humaneval,2,2,1,4.975e-05,2.26,0.0
always_cheap,HumanEval/19,humaneval,2,2,1,0.0001004,5.94,0.0
always_cheap,HumanEval/2,humaneval,2,2,1,5.075000000000001e-05,2.83,0.0
always_cheap,HumanEval/22,humaneval,2,2,1,6.565000000000001e-05,3.63,0.0
always_cheap,HumanEval/23,humaneval,2,2,1,2.83e-05,1.52,0.0
always_cheap,HumanEval/28,humaneval,2,2,1,2.86e-05,1.67,0.0
always_cheap,HumanEval/32,humaneval,2,2,1,0.00031855000000000007,17.59,0.0
always_cheap,HumanEval/34,humaneval,2,2,1,4.58e-05,2.2,0.0
always_cheap,HumanEval/39,humaneval,2,2,1,0.00013675000000000002,7.53,0.0
always_cheap,HumanEval/48,humaneval,2,2,1,4.49e-05,2.21,0.0
always_cheap,HumanEval/49,humaneval,2,1,1,0.00023445000000000003,14.23,7.417000000000003e-05
always_cheap,HumanEval/53,humaneval,2,2,1,3.26e-05,1.68,0.0
always_cheap,HumanEval/56,humaneval,2,2,1,7.419999999999999e-05,3.47,0.0
always_cheap,HumanEval/59,humaneval,2,2,1,7.19e-05,3.75,0.0
always_cheap,HumanEval/63,humaneval,2,2,1,8.35e-05,4.41,0.0
always_cheap,HumanEval/66,humaneval,2,2,1,0.00010350000000000001,5.2,0.0
always_cheap,HumanEval/67,humaneval,2,2,1,9.445e-05,4.27,0.0
always_cheap,HumanEval/68,humaneval,2,2,1,0.00014155,6.49,0.0
always_cheap,HumanEval/74,humaneval,2,2,1,8.400000000000001e-05,4.36,0.0
always_cheap,HumanEval/75,humaneval,2,2,1,0.0002462,15.08,0.0
always_cheap,HumanEval/77,humaneval,2,2,1,0.00012124999999999999,7.33,0.0
always_cheap,HumanEval/80,humaneval,2,2,1,6.825e-05,3.58,0.0
always_cheap,HumanEval/83,humaneval,2,2,1,0.0001536,11.03,0.0
always_cheap,HumanEval/85,humaneval,2,2,1,6.61e-05,4.56,0.0
always_cheap,HumanEval/89,humaneval,2,2,1,0.00014785000000000002,9.03,0.0
always_cheap,gsm8k/1026,gsm8k,2,2,1,7.870000000000002e-05,4.91,0.0
always_cheap,gsm8k/1054,gsm8k,2,2,1,6.705e-05,3.79,0.0
always_cheap,gsm8k/1108,gsm8k,2,2,1,3.8100000000000005e-05,1.97,0.0
always_cheap,gsm8k/1115,gsm8k,2,2,1,7.48e-05,5.01,0.0
always_cheap,gsm8k/1170,gsm8k,2,2,1,0.00010890000000000002,7.09,0.0
always_cheap,gsm8k/227,gsm8k,2,2,1,9.550000000000002e-05,4.85,0.0
always_cheap,gsm8k/313,gsm8k,2,2,1,0.00029535,19.77,0.0
always_cheap,gsm8k/33,gsm8k,2,2,1,6.495e-05,4.72,0.0
always_cheap,gsm8k/350,gsm8k,2,2,1,7.460000000000001e-05,3.94,0.0
always_cheap,gsm8k/453,gsm8k,2,2,1,6.72e-05,3.29,0.0
always_cheap,gsm8k/468,gsm8k,2,2,1,9.795000000000001e-05,5.72,0.0
always_cheap,gsm8k/474,gsm8k,2,2,1,4.4850000000000006e-05,2.39,0.0
always_cheap,gsm8k/488,gsm8k,2,2,1,4.2850000000000005e-05,2.41,0.0
always_cheap,gsm8k/519,gsm8k,2,2,1,6.125000000000001e-05,3.33,0.0
always_cheap,gsm8k/552,gsm8k,2,2,1,8.76e-05,5.49,0.0
always_cheap,gsm8k/553,gsm8k,2,2,1,4.35e-05,2.36,0.0
always_cheap,gsm8k/562,gsm8k,2,2,1,0.0001039,6.66,0.0
always_cheap,gsm8k/581,gsm8k,2,2,1,4.955e-05,2.45,0.0
always_cheap,gsm8k/610,gsm8k,2,2,1,7.6e-05,4.21,0.0
always_cheap,gsm8k/682,gsm8k,2,2,1,6.785e-05,4.46,0.0
always_cheap,gsm8k/700,gsm8k,2,2,1,9.94e-05,6.02,0.0
always_cheap,gsm8k/735,gsm8k,2,2,1,6.749999999999999e-05,4.04,0.0
always_cheap,gsm8k/771,gsm8k,2,2,1,5.3750000000000005e-05,2.97,0.0
always_cheap,gsm8k/796,gsm8k,2,2,1,0.00015295,9.02,0.0
always_cheap,gsm8k/829,gsm8k,2,2,1,0.000102,5.47,0.0
always_cheap,mmlu/college_biology/14,mmlu,2,2,1,9.740000000000001e-05,4.69,0.0
always_cheap,mmlu/college_biology/32,mmlu,2,2,1,7.420000000000001e-05,4.08,0.0
always_cheap,mmlu/college_chemistry/12,mmlu,2,3,0,0.00047559999999999996,26.55,0.00016559999999999996
always_cheap,mmlu/college_chemistry/21,mmlu,2,2,1,5.31e-05,2.53,0.0
always_cheap,mmlu/college_chemistry/27,mmlu,2,2,1,7.745e-05,4.18,0.0
always_cheap,mmlu/college_chemistry/5,mmlu,2,3,1,0.0014914,83.57,0.0011614
always_cheap,mmlu/college_chemistry/87,mmlu,2,2,1,4.4e-05,2.35,0.0
always_cheap,mmlu/global_facts/75,mmlu,2,2,0,7.065e-05,3.84,0.0
always_cheap,mmlu/high_school_computer_science/13,mmlu,2,2,1,3.445e-05,1.88,0.0
always_cheap,mmlu/high_school_computer_science/23,mmlu,2,2,1,4.055e-05,2.71,0.0
always_cheap,mmlu/high_school_us_history/23,mmlu,2,2,1,4.8650000000000003e-05,2.48,0.0
always_cheap,mmlu/high_school_us_history/69,mmlu,2,2,1,5.915e-05,2.51,0.0
always_cheap,mmlu/human_aging/10,mmlu,2,2,1,6.39e-05,3.53,0.0
always_cheap,mmlu/human_aging/103,mmlu,2,2,1,4.72e-05,2.13,0.0
always_cheap,mmlu/human_aging/80,mmlu,2,2,0,2.275e-05,1.09,0.0
always_cheap,mmlu/human_aging/82,mmlu,2,2,0,4.1800000000000006e-05,3.33,0.0
always_cheap,mmlu/machine_learning/82,mmlu,2,2,1,2.115e-05,1.06,0.0
always_cheap,mmlu/machine_learning/90,mmlu,2,2,1,3.41e-05,1.92,0.0
always_cheap,mmlu/philosophy/143,mmlu,2,3,0,6.050000000000001e-05,3.5,-0.00020449999999999998
always_cheap,mmlu/philosophy/202,mmlu,2,2,1,4.015e-05,2.16,0.0
always_cheap,mmlu/philosophy/82,mmlu,2,2,1,2.0750000000000003e-05,1.69,0.0
always_cheap,mmlu/prehistory/196,mmlu,2,3,0,5.785000000000001e-05,3.26,-0.00030465
always_cheap,mmlu/prehistory/298,mmlu,2,2,1,5.6000000000000006e-05,2.56,0.0
always_cheap,mmlu/world_religions/74,mmlu,2,3,0,7.81e-05,3.96,-0.0001469
always_cheap,mmlu/world_religions/79,mmlu,2,2,1,1.76e-05,0.84,0.0
always_strong,HumanEval/10,humaneval,3,1,1,0.0022875,1.47,0.0020102
always_strong,HumanEval/102,humaneval,3,2,1,0.0014,1.13,0.0012834
always_strong,HumanEval/113,humaneval,3,2,1,0.00143,0.89,0.001199
always_strong,HumanEval/120,humaneval,3,2,1,0.00118,1.01,0.0010566
always_strong,HumanEval/127,humaneval,3,1,1,0.00285,1.49,0.00246865
always_strong,HumanEval/130,humaneval,3,2,1,0.0016825,1.27,0.00144185
always_strong,HumanEval/136,humaneval,3,2,1,0.0013325000000000001,0.78,0.0012348500000000002
always_strong,HumanEval/138,humaneval,3,2,1,0.00143,1.02,0.0013008
always_strong,HumanEval/146,humaneval,3,2,1,0.001325,0.94,0.0011685
always_strong,HumanEval/147,humaneval,3,2,1,0.0015199999999999999,0.97,0.0013369999999999999
always_strong,HumanEval/151,humaneval,3,2,1,0.00082,0.59,0.0006665999999999999
always_strong,HumanEval/153,humaneval,3,2,1,0.0015574999999999999,1.07,0.0014481499999999998
always_strong,HumanEval/154,humaneval,3,2,1,0.0013249999999999998,0.77,0.0010724999999999997
always_strong,HumanEval/155,humaneval,3,2,0,0.0016875000000000002,1.21,0.0016115500000000002
always_strong,HumanEval/157,humaneval,3,2,1,0.0017474999999999997,1.1,0.0016389499999999997
always_strong,HumanEval/160,humaneval,3,2,1,0.0010975,1.08,0.00096695
always_strong,HumanEval/162,humaneval,3,2,1,0.0013175,0.82,0.00126775
always_strong,HumanEval/19,humaneval,3,2,1,0.00235,1.64,0.0022496
always_strong,HumanEval/2,humaneval,3,2,1,0.0013174999999999999,1.01,0.0012667499999999999
always_strong,HumanEval/22,humaneval,3,2,1,0.0013725,0.81,0.00130685
always_strong,HumanEval/23,humaneval,3,2,1,0.000645,0.67,0.0006167
always_strong,HumanEval/28,humaneval,3,2,1,0.00083,0.73,0.0008014
always_strong,HumanEval/32,humaneval,3,2,0,0.0043974999999999995,2.36,0.00407895
always_strong,HumanEval/34,humaneval,3,2,1,0.00103,0.71,0.0009842000000000002
always_strong,HumanEval/39,humaneval,3,2,1,0.0030875,1.47,0.00295075
always_strong,HumanEval/48,humaneval,3,2,1,0.001025,0.82,0.0009801
always_strong,HumanEval/49,humaneval,3,1,1,0.0020025,1.23,0.0018422199999999999
always_strong,HumanEval/53,humaneval,3,2,1,0.00078,0.8,0.0007474
always_strong,HumanEval/56,humaneval,3,2,1,0.0017599999999999998,1.11,0.0016857999999999999
always_strong,HumanEval/59,humaneval,3,2,1,0.003085,1.99,0.0030131
always_strong,HumanEval/63,humaneval,3,2,1,0.002755,1.42,0.0026715000000000003
always_strong,HumanEval/66,humaneval,3,2,1,0.001595,0.86,0.0014915
always_strong,HumanEval/67,humaneval,3,2,1,0.0010125,0.63,0.0009180499999999999
always_strong,HumanEval/68,humaneval,3,2,1,0.0017675,0.73,0.00162595
always_strong,HumanEval/74,humaneval,3,2,1,0.0013999999999999998,0.9,0.0013159999999999997
always_strong,HumanEval/75,humaneval,3,2,1,0.0023599999999999997,1.37,0.0021138
always_strong,HumanEval/77,humaneval,3,2,1,0.0017725000000000002,0.84,0.0016512500000000002
always_strong,HumanEval/80,humaneval,3,2,1,0.0016125000000000002,0.97,0.0015442500000000003
always_strong,HumanEval/83,humaneval,3,2,0,0.00263,2.26,0.0024764
always_strong,HumanEval/85,humaneval,3,2,1,0.000805,0.82,0.0007389
always_strong,HumanEval/89,humaneval,3,2,1,0.0014225000000000002,0.96,0.0012746500000000002
always_strong,gsm8k/1026,gsm8k,3,2,1,0.004735,3.08,0.0046562999999999995
always_strong,gsm8k/1054,gsm8k,3,2,1,0.0033525,2.41,0.00328545
always_strong,gsm8k/1108,gsm8k,3,2,1,0.001395,0.94,0.0013568999999999999
always_strong,gsm8k/1115,gsm8k,3,2,1,0.00294,1.66,0.0028652
always_strong,gsm8k/1170,gsm8k,3,2,1,0.003235,2.42,0.0031261
always_strong,gsm8k/227,gsm8k,3,2,1,0.002685,2.27,0.0025895
always_strong,gsm8k/313,gsm8k,3,2,1,0.0038375,2.45,0.00354215
always_strong,gsm8k/33,gsm8k,3,2,1,0.0029275,1.78,0.00286255
always_strong,gsm8k/350,gsm8k,3,2,1,0.0026499999999999996,1.49,0.0025753999999999994
always_strong,gsm8k/453,gsm8k,3,2,1,0.004079999999999999,2.38,0.0040127999999999995
always_strong,gsm8k/468,gsm8k,3,2,1,0.0030775,1.74,0.00297955
always_strong,gsm8k/474,gsm8k,3,2,1,0.0023025,1.6,0.00225765
always_strong,gsm8k/488,gsm8k,3,2,1,0.0019225,1.85,0.0018796499999999999
always_strong,gsm8k/519,gsm8k,3,2,1,0.0018325,1.29,0.0017712499999999998
always_strong,gsm8k/552,gsm8k,3,2,0,0.00269,1.59,0.0026024
always_strong,gsm8k/553,gsm8k,3,2,1,0.003095,2.35,0.0030515
always_strong,gsm8k/562,gsm8k,3,2,1,0.0032849999999999997,2.1,0.0031810999999999996
always_strong,gsm8k/581,gsm8k,3,2,1,0.0023975000000000003,1.49,0.00234795
always_strong,gsm8k/610,gsm8k,3,2,1,0.00394,2.12,0.003864
always_strong,gsm8k/682,gsm8k,3,2,1,0.0026325,1.86,0.00256465
always_strong,gsm8k/700,gsm8k,3,2,1,0.0033799999999999998,1.88,0.0032806
always_strong,gsm8k/735,gsm8k,3,2,1,0.003065,1.66,0.0029975
always_strong,gsm8k/771,gsm8k,3,2,1,0.0028175,2.09,0.00276375
always_strong,gsm8k/796,gsm8k,3,2,1,0.0047375,2.49,0.004584550000000001
always_strong,gsm8k/829,gsm8k,3,2,1,0.0038599999999999997,2.67,0.0037579999999999996
always_strong,mmlu/college_biology/14,mmlu,3,2,1,0.00058,0.42,0.0004826
always_strong,mmlu/college_biology/32,mmlu,3,2,1,0.00037000000000000005,0.39,0.00029580000000000003
always_strong,mmlu/college_chemistry/12,mmlu,3,3,0,0.00031,0.46,0.0
always_strong,mmlu/college_chemistry/21,mmlu,3,2,1,0.000335,0.39,0.0002819
always_strong,mmlu/college_chemistry/27,mmlu,3,2,1,0.0004025,0.59,0.00032505
always_strong,mmlu/college_chemistry/5,mmlu,3,3,1,0.00033000000000000005,0.39,0.0
always_strong,mmlu/college_chemistry/87,mmlu,3,2,1,0.00025,0.46,0.00020600000000000002
